"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"1192","동물운송업","02_03_12_P","3440000","344000005020220001","20220504","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 남구 대명동 ***-*","대구광역시 남구 안지랑로*길 **, ***호 (대명동)","42492","마이핫독","20220504091351","I","2022-07-02 17:34:28.0","","341718.395415885","260322.227466323","동물운송업","동물운송업","000","0",
"1193","동물운송업","02_03_12_P","3440000","344000005020220002","20220531","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 남구 대명동 ****-**","대구광역시 남구 명덕로**길 ***, *층 (대명동)","42407","몽펍피","20220531145111","I","2022-07-02 17:34:28.0","","342476.918437011","262496.052445963","동물운송업","동물운송업","000","0",
"1194","동물운송업","02_03_12_P","3470000","347000005020180097","20181211","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 이곡동 ****-* 한빛마을 ***동 ****호","대구광역시 달서구 선원남로 **, ***동 ****호 (이곡동, 한빛마을)","42615","원쿡 펫택시","20220428181019","I","2022-07-02 17:34:28.0","","336484.570756365","263042.73314894","동물운송업","동물운송업","000","0",
"1195","동물운송업","02_03_12_P","3470000","347000005020200012","20200609","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 이곡동 ****-* 한빛마을","대구광역시 달서구 선원남로 **, ***동 ***층 (이곡동, 한빛마을)","42615","486 펫콜","20220428181021","I","2022-07-02 17:34:28.0","","336484.570756365","263042.73314894","동물운송업","동물운송업","000","0",
"1196","동물운송업","02_03_12_P","3470000","347000005020210002","20210115","","01","영업/정상","0000","정상","","","","","","0","","대구광역시 달서구 대곡동 **** *층","대구광역시 달서구 갈밭로 **, *층 (대곡동)","42842","모모댕댕","20220608165241","U","2022-07-02 17:34:28.0","","338231.186205331","256952.449468434","동물운송업","동물운송업","000","0",
"1197","동물운송업","02_03_12_P","3540000","354000005020220017","20220429","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 부평구 부개동 ***-* 푸른마을삼부한신아파트 ***동 ****호","인천광역시 부평구 부개로 **, ***동 ****호 (부개동, 푸른마을삼부한신아파트)","21347","pet 63부6317","20220429130021","I","2022-07-02 17:34:28.0","","177034.354040237","444475.355924653","동물운송업","동물운송업","000","0",
"1198","동물운송업","02_03_12_P","3540000","354000005020220018","20220503","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 부평구 삼산동 **-* 삼보아파트 *동 ***호","인천광역시 부평구 후정동로**번길 *, *동 ***호 (삼산동, 삼보아파트)","21318","별빛","20220622144318","U","2022-07-02 17:34:28.0","","176716.454479223","446682.894266373","동물운송업","동물운송업","000","0",
"1199","동물운송업","02_03_12_P","3540000","354000005020220019","20220616","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 부평구 부평동 ***-* 부평더써밋 ***호","인천광역시 부평구 동수북로 ***, 부평더써밋 ***호 (부평동)","21406","pet 49로7657","20220616170042","I","2022-07-02 17:34:28.0","","175891.055321943","442968.608013665","동물운송업","동물운송업","000","0",
"1200","동물운송업","02_03_12_P","3720000","372000005020200005","20200604","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 북구 무룡동 ***-*","울산광역시 북구 무룡로 *** (무룡동)","44234","코코마또 플레이그라운드","20220428181108","I","2022-07-02 17:34:28.0","","420720.96121651","236980.380460016","동물운송업","동물운송업","000","0",
"1201","동물운송업","02_03_12_P","3720000","372000005020210004","20210524","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 북구 호계동 ****-*","울산광역시 북구 당수골**길 ** (호계동)","44225","댕즈","20220428181108","I","2022-07-02 17:34:28.0","","413999.422040503","239371.821473391","동물운송업","동물운송업","000","0",
"1202","동물운송업","02_03_12_P","3720000","372000005020220003","20220404","","01","영업/정상","0000","정상","","","","","","0","","울산광역시 북구 연암동 *** 벽산늘푸른아파트 ***동 ***호","울산광역시 북구 상방로 ***, ***동 ***호 (연암동, 벽산늘푸른아파트)","44243","UDT(Dog Taxi)","20220428181108","I","2022-07-02 17:34:28.0","","414248.471598738","234134.083934564","동물운송업","동물운송업","000","0",
"1203","동물운송업","02_03_12_P","4170000","417000005020190040","20191125","","01","영업/정상","0000","정상","","","","","","0","","경기도 양평군 강상면 병산리 ***","경기도 양평군 강상면 지례*길 **","12571","알로하도그","20220428180917","I","2022-07-02 17:34:28.0","","240964.80571238","443054.716711517","동물운송업","동물운송업","000","0",
"1204","동물운송업","02_03_12_P","4170000","417000005020210015","20211213","","01","영업/정상","0000","정상","","","","","","0","","경기도 양평군 단월면 덕수리 ***","경기도 양평군 단월면 백동길 ***-**","12528","양평애견택시","20220530092508","U","2022-07-02 17:34:28.0","","259878.038697343","450303.420190294","동물운송업","동물운송업","000","0",
"1205","동물운송업","02_03_12_P","4350000","435000005020200002","20200318","","01","영업/정상","0000","정상","","","","","","0","","강원도 양양군 강현면 정암리 **-*","강원도 양양군 강현면 동해대로 ****","25003","더 퍼피즈 블루오션","20220428180842","I","2022-07-02 17:34:28.0","","341290.279157319","516680.248144441","동물운송업","동물운송업","000","0",
"1206","동물운송업","02_03_12_P","4350000","435000005020210001","20210224","","01","영업/정상","0000","정상","","","","","","0","","강원도 양양군 현남면 광진리 *** 대목바다마을아파트 ***동 ***호","강원도 양양군 현남면 동해대로 ***-*, ***동 *층 ***호 (대목바다마을아파트)","25056","멍이요","20220428180842","I","2022-07-02 17:34:28.0","","355082.787575262","496589.787351812","동물운송업","동물운송업","000","0",
"1207","동물운송업","02_03_12_P","3160000","316000005020200008","20201006","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 구로동 ***-*** 경남웰스힐 ***동 ***호","서울특별시 구로구 구로동로**길 **-*, ***동 ***호 (구로동, 경남웰스힐)","08279","멍이요","20220428181039","I","2022-07-02 17:34:28.0","","189458.136040801","444009.153883447","동물운송업","동물운송업","000","0",
"1208","동물운송업","02_03_12_P","3160000","316000005020210005","20210208","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 구로동 ***-** 구로현대아파트 ***호","서울특별시 구로구 가마산로 **, ***호 (구로동, 구로현대아파트)","08327","박은성펫택시","20220428181039","I","2022-07-02 17:34:28.0","","189080.600231481","442693.103933591","동물운송업","동물운송업","000","0",
"1209","동물운송업","02_03_12_P","3160000","316000005020210006","20210208","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 오류동 *** 금강아파트 ***동 ***호","서울특별시 구로구 서해안로**가길 **, ***동 ***호 (오류동, 금강아파트)","08340","김가연펫택시","20220428181039","I","2022-07-02 17:34:28.0","","186475.02867896","443442.123638805","동물운송업","동물운송업","000","0",
"1210","동물운송업","02_03_12_P","3160000","316000005020210010","20210331","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 구로동 ***-* ***호","서울특별시 구로구 가마산로*길 **, ***호 (구로동)","08287","스타일홀릭 펫택시","20220428181039","I","2022-07-02 17:34:28.0","","189421.849895276","443223.321652522","동물운송업","동물운송업","F00","0",
"1211","동물운송업","02_03_12_P","3160000","316000005020210015","20210624","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 구로동 ***-** 우방아파트 *동 ***호","서울특별시 구로구 구일로 ***-**, *동 ***호 (구로동, 우방아파트)","08323","카우보이펫택시","20220428181039","I","2022-07-02 17:34:28.0","","188850.322284116","443942.074745249","동물운송업","동물운송업","000","0",
"1212","동물운송업","02_03_12_P","3160000","316000005020220006","20220411","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 개봉동 ***-** 신양지아파트 ***호","서울특별시 구로구 개봉로**바길 **, ***호 (개봉동, 신양지아파트)","08338","pet 110누4292","20220927114343","U","2022-09-29 02:40:00.0","","186772.91768558","443475.306811234","동물운송업","동물운송업","000","0",
"1213","동물운송업","02_03_12_P","3160000","316000005020220008","20220413","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 항동 ***-** 하버라인 **단지 ****동 ***호","서울특별시 구로구 항동로 **, ****동동 ***호 (항동, 하버라인 **단지)","08368","pet 276저6025","20220428181040","I","2022-07-02 17:34:28.0","","184544.625577034","441937.41788015","동물운송업","동물운송업","000","0",
"1214","동물운송업","02_03_12_P","3160000","316000005020220011","20220509","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차 비동 ***호","서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 비동 ***호 (구로동)","08378","pet 08어9943","20220509140631","I","2022-07-02 17:34:28.0","","191020.264430044","442460.919021593","동물운송업","동물운송업","L00","0",
"1215","동물운송업","02_03_12_P","3160000","316000005020220012","20220530","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 구로구 개봉동 ***-** 대우아트빌 ***호","서울특별시 구로구 개봉로**길 **-*, ***호 (개봉동, 대우아트빌)","08352","pet 06부4878","20220530090142","I","2022-07-02 17:34:28.0","","187036.004773017","442845.534905301","동물운송업","동물운송업","000","0",
"1216","동물운송업","02_03_12_P","3190000","319000005020190003","20190115","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 동작구 신대방동 *** 우성아파트","서울특별시 동작구 여의대방로 **, *동 ***호 (신대방동, 우성아파트)","07065","임동현 펫택시","20220428181053","I","2022-07-02 17:34:28.0","","192113.200600983","443344.373525343","동물운송업","동물운송업","000","0",
"1217","동물운송업","02_03_12_P","3190000","319000005020200005","20200309","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 동작구 사당동 ***-**","서울특별시 동작구 사당로**길 ***-**, ***호 (사당동)","07022","에이치엔그룹","20220428181054","I","2022-07-02 17:34:28.0","","197341.651397852","441747.453317754","동물운송업","동물운송업","000","0",
"1218","동물운송업","02_03_12_P","3220000","322000005020180105","20180921","","01","영업/정상","0000","정상","","","","","02-548-0888","0","","서울특별시 강남구 논현동 ***-** *층","서울특별시 강남구 강남대로***길 **, *층 (논현동)","06119","봉브라더스","20220428181041","I","2022-07-02 17:34:28.0","","202252.316209901","445014.86288781","동물운송업","동물운송업","000","0",
"1219","동물운송업","02_03_12_P","3220000","322000005020180155","20181203","","01","영업/정상","0000","정상","","","","","02-6956-8988","0","","서울특별시 강남구 논현동 ***-* 거평타운 ****호","서울특별시 강남구 봉은사로 ***, 거평타운 ****호 (논현동)","06121","주식회사 펫플라이","20220428181042","I","2022-07-02 17:34:28.0","","202425.73","444852.88","동물운송업","동물운송업","L00","0",
