"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"3208","동물위탁관리업","02_03_10_P","4070000","407000004820210017","20210805","","01","영업/정상","0000","정상","","","","","","0","","경기도 이천시 사음동 ***-*","경기도 이천시 양진로**번길 ***, *층 ***호 (사음동)","17308","하트 멜로디","20220428180923","I","2022-07-02 17:34:28.0","","237746.18398741","421319.676321958","동물위탁관리업","동물위탁관리업","000","0",
"3209","동물위탁관리업","02_03_10_P","4070000","407000004820210021","20211005","","01","영업/정상","0000","정상","","","","","1522-6145","0","","경기도 이천시 부발읍 송온리 ***","경기도 이천시 부발읍 황무로****번길 *","17405","따뜻한분양소","20220622074912","U","2022-07-02 17:34:28.0","","245815.777706934","417556.779623053","동물위탁관리업","동물위탁관리업","000","0",
"3210","동물위탁관리업","02_03_10_P","4070000","407000004820210023","20211111","","01","영업/정상","0000","정상","","","","","","0","","경기도 이천시 창전동 ***-*","경기도 이천시 서희로**번길 **, *층 (창전동)","17364","네프카페","20220428180923","I","2022-07-02 17:34:28.0","","239540.623622338","420148.505138664","동물위탁관리업","동물위탁관리업","000","0",
"3211","동물위탁관리업","02_03_10_P","4070000","407000004820210025","20211123","","01","영업/정상","0000","정상","","","","","010-4480-2595","0","","경기도 이천시 마장면 오천리 281-7","경기도 이천시 마장면 작촌로 8-14, 4층 401호","17387","댕버드스쿨","20221213161028","U","2022-12-15 02:40:00.0","","231186.571203712","416853.231604446","동물위탁관리업","동물위탁관리업","000","0",
"3212","동물위탁관리업","02_03_10_P","4070000","407000004820210027","20211222","","01","영업/정상","0000","정상","","","","","","0","","경기도 이천시 모가면 진가리 ***-**","경기도 이천시 모가면 진상미로****번길 ***","17408","로버로드","20220428180924","I","2022-07-02 17:34:28.0","","241607.708742544","408052.900286002","동물위탁관리업","동물위탁관리업","000","0",
"3213","동물위탁관리업","02_03_10_P","4070000","407000004820210030","20211222","","01","영업/정상","0000","정상","","","","","","0","","경기도 이천시 대월면 구시리 ***-*","경기도 이천시 대월면 대월로 ***","17402","골든스카이","20220428180924","I","2022-07-02 17:34:28.0","","244321.645325488","410738.591038633","동물위탁관리업","동물위탁관리업","000","0",
"3214","동물위탁관리업","02_03_10_P","4090000","409000004820180065","20181007","","01","영업/정상","0000","정상","","","","","031-988-7535","0","","경기도 김포시 장기동 ****-*","경기도 김포시 김포한강*로**번길 **-** (장기동)","10080","한강동물의료센터","20220428180908","I","2022-07-02 17:34:28.0","","171034.448722476","460706.607894636","동물위탁관리업","동물위탁관리업","000","0",
"3215","동물위탁관리업","02_03_10_P","4090000","409000004820180069","20181007","","01","영업/정상","0000","정상","","","","","031-988-9816","0","","경기도 김포시 장기동 ****-* 초당마을 우남 퍼스트빌","경기도 김포시 김포한강*로 ***, ***호 (장기동, 초당마을 우남 퍼스트빌)","10089","로로동물병원","20220428180908","I","2022-07-02 17:34:28.0","","171018.208974742","459468.772455511","동물위탁관리업","동물위탁관리업","000","0",
"3216","동물위탁관리업","02_03_10_P","4090000","409000004820180071","20181007","","01","영업/정상","0000","정상","","","","","031-987-7585","0","","경기도 김포시 장기동 ****-* 수정마을 쌍용예가아파트","경기도 김포시 김포한강*로 **, *동동 *층 ***호 (장기동, 수정마을 쌍용예가아파트)","10090","김포24시힐동물의료센터","20220428180908","I","2022-07-02 17:34:28.0","","171753.894748616","460035.056751384","동물위탁관리업","동물위탁관리업","L00","0",
"3217","동물위탁관리업","02_03_10_P","4090000","409000004820180072","20181007","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 운양동 *-**","경기도 김포시 걸포로***번길 ** (운양동)","10075","워킹독","20220428180908","I","2022-07-02 17:34:28.0","","173724.765297923","460850.548254502","동물위탁관리업","동물위탁관리업","000","0",
"3218","동물위탁관리업","02_03_10_P","4090000","409000004820180076","20181007","","01","영업/정상","0000","정상","","","","","031-8049-8875","0","","경기도 김포시 구래동 ****-*","경기도 김포시 김포한강*로 ***, 지오플러스 ***호 (구래동)","10071","HADA 펫 부띠끄","20220428180909","I","2022-07-02 17:34:28.0","","166808.189992443","460158.456504123","동물위탁관리업","동물위탁관리업","000","0",
"3219","동물위탁관리업","02_03_10_P","4090000","409000004820180079","20181008","","01","영업/정상","0000","정상","","","","","031-987-6669","0","","경기도 김포시 통진읍 서암리 ***-*","경기도 김포시 통진읍 서암로 ***","10016","락","20220428180909","I","2022-07-02 17:34:28.0","","165620.296266633","467080.040007143","동물위탁관리업","동물위탁관리업","000","0",
"3220","동물위탁관리업","02_03_10_P","4090000","409000004820180081","20181008","","01","영업/정상","0000","정상","","","","","031-1800-9687","0","","경기도 김포시 운양동 ****-*","경기도 김포시 김포한강**로***번길 *-* (운양동)","10077","킁킁펫","20220428180909","I","2022-07-02 17:34:28.0","","171859.717180458","460461.521588628","동물위탁관리업","동물위탁관리업","000","0",
"3221","동물위탁관리업","02_03_10_P","4090000","409000004820190004","20190118","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 통진읍 고정리 ***-*","경기도 김포시 통진읍 고정*로**번길 *-**, *동","10009","비나리(Beenali)","20220428180910","I","2022-07-02 17:34:28.0","","164789.179446727","468358.186820685","동물위탁관리업","동물위탁관리업","000","0",
"3222","동물위탁관리업","02_03_10_P","4090000","409000004820190006","20190129","","01","영업/정상","0000","정상","","","","","070-8835-2222","0","","경기도 김포시 하성면 전류리 **-*","경기도 김포시 하성면 금포로****번길 **","10013","도그캠프","20221102150106","U","2022-11-04 02:40:00.0","","170038.792941549","466426.879601294","동물위탁관리업","동물위탁관리업","000","0",
"3223","동물위탁관리업","02_03_10_P","4090000","409000004820190011","20190129","","01","영업/정상","0000","정상","","","","","031-991-1191","0","","경기도 김포시 장기동 ****-*","경기도 김포시 김포한강*로**번길 **-** (장기동)","10079","The 쇼독","20220428180910","I","2022-07-02 17:34:28.0","","171036.358823226","460598.935638372","동물위탁관리업","동물위탁관리업","000","0",
"3224","동물위탁관리업","02_03_10_P","4090000","409000004820190032","20190326","","01","영업/정상","0000","정상","","","","","031-985-1040","0","","경기도 김포시 풍무동 ***-*","경기도 김포시 양도로**번길 **, ***호 (풍무동)","10113","하임동물의료센터","20220428180912","I","2022-07-02 17:34:28.0","","","","동물위탁관리업","동물위탁관리업","000","0",
"3225","동물위탁관리업","02_03_10_P","4090000","409000004820190035","20190327","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 운양동 ****-*","경기도 김포시 김포한강**로 ***-**, 더크리스탈 빌딩 ***호 (운양동)","10073","DOG ENT. 도그이엔티","20220428180912","I","2022-07-02 17:34:28.0","","171992.773527953","461367.70044737","동물위탁관리업","동물위탁관리업","000","0",
"3226","동물위탁관리업","02_03_10_P","4090000","409000004820190041","20190408","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 대곶면 약암리 ***-*","경기도 김포시 대곶면 대명항로 ***-*","10042","멍커힐","20220428180912","I","2022-07-02 17:34:28.0","","160111.162949279","459313.669525662","동물위탁관리업","동물위탁관리업","000","0",
"3227","동물위탁관리업","02_03_10_P","4090000","409000004820190045","20190411","","01","영업/정상","0000","정상","","","","","031-986-9816","0","","경기도 김포시 풍무동 ***-*","경기도 김포시 양도로**번길 **, *층 (풍무동)","10113","동행동물병원","20220428180913","I","2022-07-02 17:34:28.0","","","","동물위탁관리업","동물위탁관리업","000","0",
"3228","동물위탁관리업","02_03_10_P","4090000","409000004820190055","20190514","","01","영업/정상","0000","정상","","","","","031-988-3241","0","","경기도 김포시 풍무동 ***-*","경기도 김포시 풍무로 **, *층 (풍무동)","10119","파머스클럽","20220428180913","I","2022-07-02 17:34:28.0","","175294.777640684","455491.12392347","동물위탁관리업","동물위탁관리업","000","0",
"3229","동물위탁관리업","02_03_10_P","4090000","409000004820190068","20190627","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 마산동 ***-*","경기도 김포시 김포한강*로***번길 **-*, *층 (마산동)","10068","개릉도원","20220428180913","I","2022-07-02 17:34:28.0","","168682.847472735","459163.519826747","동물위탁관리업","동물위탁관리업","000","0",
"3230","동물위탁관리업","02_03_10_P","4090000","409000004820220016","20220322","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 월곶면 고막리 **-*","경기도 김포시 월곶면 애기봉로 ***-**","10022","모가비","20220428180922","I","2022-07-02 17:34:28.0","","161506.985097649","469054.242727604","동물위탁관리업","동물위탁관리업","000","0",
"3231","동물위탁관리업","02_03_10_P","4090000","409000004820220020","20220322","","01","영업/정상","0000","정상","","","","","070-7622-0210","0","","경기도 김포시 통진읍 서암리 ***","경기도 김포시 통진읍 담터로 **, *층 ***호","10016","코이펫","20220428180922","I","2022-07-02 17:34:28.0","","164427.599335227","465900.624808985","동물위탁관리업","동물위탁관리업","000","0",
"3232","동물위탁관리업","02_03_10_P","4090000","409000004820220031","20220414","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 장기동 ****-**","경기도 김포시 김포한강*로**번길 **-**, *층 (장기동)","10079","댕놀자","20220428180923","I","2022-07-02 17:34:28.0","","171082.578139216","460584.505837305","동물위탁관리업","동물위탁관리업","000","0",
"3233","동물위탁관리업","02_03_10_P","4090000","409000004820220033","20220421","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 운양동 ****-* 에이스프라자","경기도 김포시 김포한강**로 ***-**, 에이스프라자 *층 ***호 (운양동)","10073","펫다방 김포","20220428180923","I","2022-07-02 17:34:28.0","","172052.968340156","461430.960117395","동물위탁관리업","동물위탁관리업","000","0",
"3234","동물위탁관리업","02_03_10_P","4090000","409000004820220034","20220429","","01","영업/정상","0000","정상","","","","","031-984-2046","0","","경기도 김포시 양촌읍 유현리 ***-*","경기도 김포시 양촌읍 유현삭시로 ***-**","10045","공감애견학교","20220429134344","I","2022-07-02 17:34:28.0","","165886.424935071","459624.511940934","동물위탁관리업","동물위탁관리업","000","0",
"3235","동물위탁관리업","02_03_10_P","4090000","409000004820220035","20220506","","01","영업/정상","0000","정상","","","","","031-988-3241","0","","경기도 김포시 양촌읍 석모리 ***","경기도 김포시 양촌읍 해평로 ***-**, 나동","10064","파머스 커피","20220506090810","I","2022-07-02 17:34:28.0","","169609.610142242","461425.03063494","동물위탁관리업","동물위탁관리업","000","0",
"3236","동물위탁관리업","02_03_10_P","4090000","409000004820220036","20220530","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 구래동 ****-*","경기도 김포시 김포한강*로**번길 ***, 태림 더 끌리움 *차 ***호 (구래동)","10071","도그문(DOG MOON)","20220530084727","I","2022-07-02 17:34:28.0","","166610.484966631","460320.724466408","동물위탁관리업","동물위탁관리업","000","0",
"3237","동물위탁관리업","02_03_10_P","4090000","409000004820220037","20220624","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 구래동 ****-*","경기도 김포시 김포한강*로 ***, 제이스프라자 ***호, ***호 (구래동)","10071","토탄이네","20220624150117","I","2022-07-02 17:34:28.0","","166825.062109962","460425.235856463","동물위탁관리업","동물위탁관리업","000","0",
